,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
33550,Virtual Love,165401,Cordiform,2024-01-04,9:09:16 AM,Scone Cash Players,Cold 40s,Cold 40s,0,0,R&B/Soul,MERLIN - Daptone Records,634457110151,0,0,,,,,,,,,,,,
33551,Virtual Love,165401,Cordiform,2024-01-04,9:13:09 AM,Stompin' Tom Connors,Sasquatch Song,Move Along With Stompin' Tom,0,0,World,EMI Music Canada,724352293759,0,0,0.718,0.446,0.446,-10.821,1.0,0.054,0.12,0.0,0.324,0.674,94.941,190533.0
33552,Virtual Love,165401,Cordiform,2024-01-04,9:16:18 AM,Chancha Via Circuito,El pavo real,La Estrella,0,0,,MERLIN - WONDERWHEEL RECORDINGS,674276605797,0,0,0.785,0.496,0.496,-10.313,0.0,0.0718,0.00672,0.324,0.678,0.685,165.983,208005.0
33553,Virtual Love,165401,Cordiform,2024-01-04,9:23:49 AM,John Lang,Flotando,Earotica,0,0,Jazz,ORCHARD - Cellar Live,197188974275,0,0,,,,,,,,,,,,
33554,Virtual Love,165401,Cordiform,2024-01-04,9:29:30 AM,Rubblebucket,Morning in the Sun,Morning in the Sun,0,0,Rock,Grand Jury Music,196925124058,0,0,,,,,,,,,,,,
33555,Virtual Love,165401,Cordiform,2024-01-04,9:37:47 AM,Magic Sam,I Feel So Good (I Wanna Boogie),West Side Soul,0,0,,Delmark,038153061524,0,0,0.543,0.573,0.573,-15.174,1.0,0.0897,0.2,3.21e-05,0.245,0.562,107.55,286960.0
33556,Virtual Love,165401,Cordiform,2024-01-04,9:49:35 AM,Chicago Soul Jazz Collective,So alive,On the Way to be Free,0,0,Jazz,JMARQ Records,195729365841,0,0,,,,,,,,,,,,
33557,Virtual Love,165401,Cordiform,2024-01-04,9:54:47 AM,Garrett Saracho,Caló,Garrett Saracho JID015,0,0,,MERLIN - Jazz Is Dead,634457117211,0,0,,,,,,,,,,,,
33558,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:02:02 AM,Sara Caswell,Voyage,The Way to You,0,0,Jazz,"Anzic Records, LLC",658580047207,0,0,,,,,,,,,,,,
33559,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:06:46 AM,beabadoobee,A Night To Remember,A Night To Remember,0,0,,Beabadoobee/Laufey,196922666971,0,0,0.726,0.624,0.624,-7.799,0.0,0.0277,0.498,0.0294,0.0909,0.573,114.99,233388.0
33560,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:10:37 AM,Yaeji,Passed Me By,Passed Me By,0,0,Electronic,MERLIN - XL Recordings,5059638398183,0,0,,,,,,,,,,,,
33561,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:14:56 AM,Mason Jennings,Only Lovers Welcome,Underneath The Roses,0,0,Folk,Loosegroove Records Inc.,197187956135,0,0,0.517,0.494,0.494,-13.355,0.0,0.0273,0.872,0.479,0.231,0.644,152.133,220653.0
33562,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:18:34 AM,Paul Bley,Married Alive,In The Evenings Out There,0,0,Jazz,UMG - ECM Records,00602557185010,0,0,,,,,,,,,,,,
33563,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:22:48 AM,Joe Chambers,Dance Kobina,Dance Kobina,0,0,Jazz,UMG - Blue Note (US1A),00602455003065,0,0,0.261,0.562,0.562,-13.729,0.0,0.0408,0.436,0.876,0.148,0.564,78.988,384364.0
33564,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:29:29 AM,NEIL FRANCES,Energy,It's All a Bit Fuzzy,0,0,,Nettwerk Music Group,067003149051,0,0,,,,,,,,,,,,
33565,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:33:00 AM,Dara Tucker,Can We Pretend?,Dara Starr Tucker,0,0,Jazz,UMG - Green Hill Productions,,0,0,,,,,,,,,,,,
33566,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:36:50 AM,Lucy Dacus,Home Again,Home Again / It's Too Late,0,0,,MERLIN - Matador,5059638395274,0,0,,,,,,,,,,,,
33567,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:39:21 AM,The Long Winters,The Commander Thinks Aloud,Ultimatum,0,0,Rock,MERLIN - Barsuk Records,655173104828,0,0,0.391,0.583,0.583,-5.438,1.0,0.0343,0.0344,3.31e-06,0.117,0.314,131.939,326053.0
33568,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:43:55 AM,Dubmatix,Hot Ska (Instrumental),"The Ska Sessions, Vol. 1",0,0,,Renegade Studio,198025865541,0,0,0.914,0.932,0.932,-4.066,0.0,0.0592,0.0143,0.861,0.0788,0.97,118.997,194317.0
33569,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:47:25 AM,Shakey Graves,Ready or Not (feat. Sierra Ferrell),Ready or Not (feat. Sierra Ferrell),0,0,,"Dualtone Music Group, Inc.",803020245563,0,0,,,,,,,,,,,,
33570,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:50:54 AM,Slowe,Feel,Where The Mind Wanders,0,0,,BELIEVE - Tru Thoughts,5060609666231,0,0,,,,,,,,,,,,
33571,Sienna Boo O'Clock,160034,Royce Ankel,2024-01-04,10:54:48 AM,Tom Waits,Frank's Wild Years,Beautiful Maladies: The Island Years,0,0,Rock,UMG - Island Records,00731452451927,0,0,,,,,,,,,,,,
33572,Deep Dive,166229,DJ Nemo,2024-01-04,11:01:49 AM,Django Django,Don't Touch That Dial,Off Planet Part 2,0,0,Rock,Because Music Ltd.,5056556116646,0,0,,,,,,,,,,,,
33573,Deep Dive,166229,DJ Nemo,2024-01-04,11:05:06 AM,Verboten,Wonderland,Wonderland,0,0,Rock,Ghost Mountain Records,197546314835,0,0,,,,,,,,,,,,
33574,Deep Dive,166229,DJ Nemo,2024-01-04,11:08:02 AM,Overcoats,Never Let You Go,Never Let You Go,0,0,,ORCHARD - Never Fall Back Records,197187546688,0,0,,,,,,,,,,,,
33575,Deep Dive,166229,DJ Nemo,2024-01-04,11:11:38 AM,Paddy Fred,Found You,Spells,0,0,R&B/Soul,Extra Soul Perception,5050580793378,0,0,,,,,,,,,,,,
33576,Deep Dive,166229,DJ Nemo,2024-01-04,11:14:33 AM,Jason Baker,The Leatherwing Bat,"10,000 Miles Away",0,0,Folk,Jason Baker,650311455695,0,0,,,,,,,,,,,,
33577,Deep Dive,166229,DJ Nemo,2024-01-04,11:17:26 AM,Jewel,Who Will Save Your Soul - Live At Colegio Oficial de Medicos de Madrid / 1999,Spirit (Deluxe Edition),0,0,,UMG - Craft Recordings,00888072544246,1,0,0.584,0.667,0.667,-9.293,1.0,0.104,0.432,0.000119,0.671,0.525,131.428,305705.0
33578,Deep Dive,166229,DJ Nemo,2024-01-04,11:22:49 AM,Don Leisure,Walk with Us,Beyond the Midnight Sun,0,0,Jazz,First Word Records,5050580813649,0,0,,,,,,,,,,,,
33579,Deep Dive,166229,DJ Nemo,2024-01-04,11:32:10 AM,Matt Holubowski,Sandy Cove,Sandy Cove,0,0,,BELIEVE - Yotanka Records,3617053481556,0,0,,,,,,,,,,,,
33580,Deep Dive,166229,DJ Nemo,2024-01-04,11:38:14 AM,Gerry Gibbs & Thrasher People,Smells Like Teen Spirit,Family,0,0,Jazz,MERLIN - Whaling City Sound,687606013827,0,0,,,,,,,,,,,,
33581,Deep Dive,166229,DJ Nemo,2024-01-04,11:43:45 AM,Miloe,Winona (with Jamila Woods and Vagabon),Winona (with Jamila Woods and Vagabon),0,0,,MERLIN - things we like,5056495275763,0,0,0.796,0.702,0.702,-6.774,1.0,0.027,0.511,0.000143,0.174,0.755,110.005,185773.0
33582,Deep Dive,166229,DJ Nemo,2024-01-04,11:46:48 AM,Thee Sacred Souls,Future Lover,Thee Sacred Souls,0,0,R&B/Soul,MERLIN - Penrose / Daptone Records,634457100541,0,0,,,,,,,,,,,,
33583,Deep Dive,166229,DJ Nemo,2024-01-04,11:50:17 AM,FOZ.,all too slow,Gardening Gloves,0,0,Hip Hop/Rap,Bedroom Recordings,195334892275,0,0,,,,,,,,,,,,
33584,Deep Dive,166229,DJ Nemo,2024-01-04,11:53:59 AM,Lee Fields,Save Your Tears For Someone New,Sentimental Fool,0,0,R&B/Soul,MERLIN - Daptone Records,634457112094,0,0,0.573,0.446,0.446,-7.36,0.0,0.0266,0.672,0.000735,0.115,0.35,110.159,171840.0
33585,Deep Dive,166229,DJ Nemo,2024-01-04,11:56:49 AM,Lagartijeando,Añoranza en las Yungas,Jallalla,0,0,,MERLIN - WONDERWHEEL RECORDINGS,192641298226,0,0,0.709,0.512,0.512,-10.369,0.0,0.233,0.788,0.0934,0.0885,0.539,171.995,338631.0
33586,refreshments,158138,DJ Doodle,2024-01-04,12:04:17 PM,Slowe,Inertia,Where The Mind Wanders,0,0,,BELIEVE - Tru Thoughts,5060609666231,0,0,,,,,,,,,,,,
33587,refreshments,158138,DJ Doodle,2024-01-04,12:08:29 PM,Maribou State,Blackoak,Blackoak,0,0,Electronic,MERLIN - Ninja Tune,5054429177756,0,0,0.637,0.83,0.83,-7.222,0.0,0.0436,0.369,0.131,0.143,0.711,101.966,288613.0
33588,refreshments,158138,DJ Doodle,2024-01-04,12:12:28 PM,Aaron Diehl,Virgo,Zodiac Suite,0,0,Jazz,Mack Avenue Records,673203120167,0,0,,,,,,,,,,,,
33589,refreshments,158138,DJ Doodle,2024-01-04,12:17:52 PM,Squidgenini,Prophecy,They're Energised,0,0,Electronic,CoOp Presents,5050580788084,0,0,,,,,,,,,,,,
33590,refreshments,158138,DJ Doodle,2024-01-04,12:22:05 PM,Lester Young,Louise,The Complete Lester Young Studio Sessions On Verve,0,0,Jazz,TP4 Music,5056198939078,0,0,,,,,,,,,,,,
33591,refreshments,158138,DJ Doodle,2024-01-04,12:27:21 PM,Souleance,GUILI - Art Of Tones Remix,Guili Guili,0,0,Electronic,First Word Records,5050580780354,0,0,0.796,0.858,0.858,-8.792,0.0,0.0912,0.0419,0.345,0.498,0.967,122.012,336318.0
33592,refreshments,158138,DJ Doodle,2024-01-04,12:33:13 PM,Romy,Enjoy Your Life,Enjoy Your Life (Paul Woolford Rework),0,0,,MERLIN - Young,5059638421300,0,0,0.674,0.924,0.924,-4.943,0.0,0.102,0.0143,6.09e-06,0.216,0.811,123.04,240053.0
33593,refreshments,158138,DJ Doodle,2024-01-04,12:36:54 PM,Genesis Owusu,Tied Up!,Tied Up!,0,0,Hip Hop/Rap,ORCHARD - Ourness,197188874469,0,0,,,,,,,,,,,,
33594,refreshments,158138,DJ Doodle,2024-01-04,12:40:01 PM,Guy Kulcevsek,Grooved Shoulders,Dancing on The Volcano,0,0,,MERLIN - Tzadik,702397762720,0,0,,,,,,,,,,,,
33595,refreshments,158138,DJ Doodle,2024-01-04,12:45:43 PM,Mt. Joy,Orange Blood,Orange Blood,0,0,Rock,UMG - Mt. Joy PS/ Island,00602445714988,0,0,0.712,0.53,0.53,-9.842,0.0,0.0444,0.66,0.512,0.129,0.496,118.994,226013.0
33596,refreshments,158138,DJ Doodle,2024-01-04,12:49:23 PM,The National,Tropic Morning News,Tropic Morning News,0,0,,MERLIN - 4AD,5059638401678,0,0,0.565,0.818,0.818,-6.739,0.0,0.0308,0.0307,0.0123,0.0947,0.719,144.028,309400.0
33597,refreshments,158138,DJ Doodle,2024-01-04,12:54:00 PM,Of Conscious Mind,Conscious Mind (feat. Ethan Avendaño-Lawrence),Spellwords,0,0,Rock,DISTROKID,198089638792,0,0,,,,,,,,,,,,
33598,refreshments,158138,DJ Doodle,2024-01-04,12:58:32 PM,Maajo,Makosaa,Water of Life,0,0,,MERLIN - WONDERWHEEL RECORDINGS,674276822101,0,0,0.746,0.918,0.918,-7.354,0.0,0.0386,0.0638,0.744,0.133,0.603,129.005,470882.0
33599,Beats Emporium,160041,DJ Babbins,2024-01-04,1:06:20 PM,Stiff Little Fingers,Alternative Ulster,Inflammable Material,0,0,,WMG - PLG UK Catalog,724353775650,0,0,0.439,0.971,0.971,-5.855,0.0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,163880.0
33600,Beats Emporium,160041,DJ Babbins,2024-01-04,1:09:01 PM,Archie Pelago,Level Design - Sheet Music,Off-Peak OST,0,0,Electronic,Archie Pelago Music,5050580637733,0,0,0.479,0.641,0.641,-10.179,0.0,0.053,0.00755,0.83,0.0721,0.159,121.966,303311.0
33601,Beats Emporium,160041,DJ Babbins,2024-01-04,1:14:21 PM,Chicago Soul Jazz Collective,Nothing good ever goes away,On the Way to be Free,0,0,Jazz,JMARQ Records,195729365841,0,0,0.476,0.719,0.719,-8.882,1.0,0.0381,0.466,0.866,0.0738,0.747,174.903,319467.0
33602,Beats Emporium,160041,DJ Babbins,2024-01-04,1:19:59 PM,Death Cab for Cutie,An Arrow In The Wall,An Arrow In The Wall,0,0,,Atlantic Records,075679676832,1,0,0.842,0.379,0.379,-13.621,0.0,0.0463,0.103,0.23,0.141,0.538,111.995,289787.0
33603,Beats Emporium,160041,DJ Babbins,2024-01-04,1:25:07 PM,Alfredo Rodriguez,Distant Memories,Coral Way,0,0,Jazz,ORCHARD - Mack Avenue Records,673203119468,0,0,,,,,,,,,,,,
33604,Beats Emporium,160041,DJ Babbins,2024-01-04,1:28:18 PM,NoSo,Honey Understand,Honey Understand,0,0,,WMG - PTKF,720841133407,0,0,0.702,0.59,0.59,-9.37,1.0,0.0312,0.0974,0.000531,0.0967,0.438,101.992,241920.0
33605,Beats Emporium,160041,DJ Babbins,2024-01-04,1:32:36 PM,Marcos Valle,Novo Visual,Nova Bossa Nova,0,0,,BELIEVE - Far Out Recordings,3614595010756,0,0,0.538,0.735,0.735,-11.43,1.0,0.0357,0.133,0.862,0.0808,0.764,106.097,256093.0
33606,Beats Emporium,160041,DJ Babbins,2024-01-04,1:36:50 PM,Harold Mabern,Dahomey Dance,Mabern Plays Coltrane,0,0,Jazz,ORCHARD - Smoke Sessions,196292485837,0,0,,,,,,,,,,,,
33607,Beats Emporium,160041,DJ Babbins,2024-01-04,1:44:01 PM,Pierre Kwenders,Heartbeat,Heartbeat,0,0,World,UMG - Arts & Crafts Productions Inc.,0827590772250,0,0,,,,,,,,,,,,
33608,Beats Emporium,160041,DJ Babbins,2024-01-04,1:47:04 PM,Dutch Experts,Soon,Bound by This,0,0,,Dutch Experts,198015197010,0,0,,,,,,,,,,,,
33609,Beats Emporium,160041,DJ Babbins,2024-01-04,1:51:41 PM,Haiku Hands,Nunchucka,Nunchucka,0,0,Electro,MERLIN - Spinning Top Records,617308052923,0,0,0.517,0.714,0.714,-7.789,1.0,0.0619,0.00539,0.00805,0.12,0.373,123.957,181222.0
33610,Beats Emporium,160041,DJ Babbins,2024-01-04,1:54:39 PM,Goran Bregovic,Dreams,The Goran Bregovic Music For Films,0,0,,MERLIN - Wrasse Records,0731455835021,0,0,,,,,,,,,,,,
33611,Spud in the Dud,160074,DJ Spud,2024-01-04,2:00:10 PM,Wailing Souls,Back Out With It,The Wailing Souls,0,0,,Studio One,634457448780,0,0,0.572,0.52,0.52,-6.545,1.0,0.0564,0.162,1.02e-06,0.108,0.572,201.756,189507.0
33612,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:01:00 PM,Wailing Souls,Back Out,A Scorcha From Studio One,0,0,Reggae,Studio One,,0,0,,,,,,,,,,,,
33613,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:06:03 PM,Soul Vendors,Darker Shade of Black,"Studio First: From the Vaults, Vol. 2",0,0,Reggae,MERLIN - Studio One,634457902022,0,0,,,,,,,,,,,,
33614,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:10:41 PM,Karl Bryan & Count Ossie,Black Up,Toughest,0,0,Reggae,Studio One Records,,0,0,,,,,,,,,,,,
33615,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:14:00 PM,Im & Count Ossie,Right On Rasta,Right On Rasta - Single,0,0,Reggae,Iron Side,,0,0,,,,,,,,,,,,
33616,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:16:34 PM,Junior Byles,Beat Down Babylon,A Live Injection: Anthology 1968-1979,0,0,Reggae,WMG - Trojan Records,5050159945528,0,0,0.852,0.44,0.44,-11.456,1.0,0.0747,0.761,0.157,0.102,0.964,135.399,155387.0
33617,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:18:49 PM,Dennis Alcapone,Alpha & Omega,The Wonderman Years,0,0,Reggae,WMG - Trojan Records,4050538052749,0,0,,,,,,,,,,,,
33618,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:21:36 PM,Shenley Duffus & The Soul Avengers,Bet You Don't Know,The Complete UK Upsetter Singles Collection - Vol. 4,0,0,Reggae,Universal Music,5414939502071,0,0,,,,,,,,,,,,
33619,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:25:14 PM,Shenley Duffus,Sincerely,Lee Perry And Friends - Chapter 3: Live As One,0,0,Reggae,WMG - Trojan Records,5414939536977,0,0,,,,,,,,,,,,
33620,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:31:06 PM,Freddie McKay,Fine Fine Fine - Alternate Take,In a Rocking Mood,0,0,Reggae,WMG - Trojan Records,4050538844047,0,0,,,,,,,,,,,,
33621,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:33:52 PM,Freddie McKay,Picture on the Wall,Picture on the Wall (Deluxe Edition),0,0,Reggae,MERLIN - Studio One,634457901124,0,0,,,,,,,,,,,,
33622,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:38:00 PM,Prince Junior,Picture On The Wall Version 3,Picture On The Wall Version 3 - Single,0,0,Reggae,Money Disc,,0,0,,,,,,,,,,,,
33623,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:40:00 PM,Carl Dawkins,Picture On the Wall Feat. The Wailers,Mr Satisfaction (1966-1976),0,0,Reggae,Patate Records,3760080203025,0,0,,,,,,,,,,,,
33624,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:45:00 PM,The Clarendonians,You Can't Keep A Good Man Down,The Best Of The Clarendonians,0,0,Reggae,Studio One,,0,0,,,,,,,,,,,,
33625,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:47:44 PM,The Clarendonians,A Day Will Come (1972),A Day Will Come (Reggae Fever Picks 1963-72),0,0,,Reggae Fever,4061798848379,0,0,0.851,0.414,0.414,-12.478,1.0,0.0646,0.21,0.00028,0.64,0.958,108.506,151578.0
33626,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:51:00 PM,The Clarendonians,Night Owl,Out Of Sight,0,0,Reggae,Alpha Enterprise,,0,0,,,,,,,,,,,,
33627,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,2:53:10 PM,The Clarendonians,Lion Head,A Day Will Come (Reggae Fever Picks 1963-72),0,0,,Reggae Fever,4061798848379,0,0,,,,,,,,,,,,
33628,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:03:00 PM,The Heptones,Got To Fight On,Got To Fight On - Single,0,0,Reggae,Coxsone,,0,0,,,,,,,,,,,,
33629,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:07:23 PM,The Heptones,Heptones Gonna Fight,On Top,0,0,Reggae,Studio One,634457448636,0,0,0.693,0.262,0.262,-17.747,1.0,0.048,0.261,0.459,0.186,0.608,78.861,307427.0
33630,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:10:00 PM,The Heptones,Ting A Ling Dub,University Of Dub,0,0,World,TrenchTown Records,881034445261,0,0,,,,,,,,,,,,
33631,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:14:23 PM,The Heptones,Tripe Girl,Fattie Fattie,0,0,Reggae,Studio One,634457448629,0,0,0.612,0.462,0.462,-8.787,1.0,0.195,0.17,0.0,0.117,0.632,176.575,198507.0
33632,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:17:54 PM,I Roy,Tripe Girl,Gussie Presenting I Roy (Bonus Track Edition),0,0,World,Trojan,5050159935024,0,0,,,,,,,,,,,,
33633,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:21:02 PM,I-Roy,Red Nuts and Gin,We Chat You Rock (Two DJ Clash),0,0,Reggae,ORCHARD - Reggae Spot Music,196626034625,0,0,0.828,0.4,0.4,-12.188,1.0,0.436,0.0379,2.88e-06,0.067,0.825,97.704,221493.0
33634,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:25:00 PM,Roy Richards,Freedom Blues,Roy Richards,0,0,Reggae,Studio One,,0,0,,,,,,,,,,,,
33635,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:28:21 PM,Clancy Eccles,Freedom,Freedom - The Anthology 1967-73,0,0,Reggae,WMG - Trojan Records,5414939929731,0,0,,,,,,,,,,,,
33636,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:31:52 PM,Ken Boothe,Freedom Street,Best of Ken Boothe,0,0,Reggae,Original Jamaican Music,197187112784,0,0,,,,,,,,,,,,
33637,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:33:57 PM,Delroy Wilson,Conquer Me,Dub Plate Style,0,0,Reggae,Pressure Sounds,,0,0,,,,,,,,,,,,
33638,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:37:25 PM,Ernie Smith,Duppy Gun Man,Reggae Anthology: The Definitive Collection of Federal Records (1964-1982),0,0,R&B/Soul,WMG - VP Records P&D,054645416467,0,0,,,,,,,,,,,,
33639,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:41:35 PM,Bob Marley,Duppy Conquerer,Bob Marley,0,0,Reggae,Weton,886788560741,0,0,,,,,,,,,,,,
33640,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:45:31 PM,Bob Marley & The Wailers,Who Is Mr Brown - Edit,Gold (1967 - 1972),0,0,Reggae,UMG - Universal Music Group International,00602498201541,0,0,,,,,,,,,,,,
33641,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:48:01 PM,The Upsetters,Dracula,Small Axe,0,0,Reggae,UMG - Universal-Island Records Ltd.,00602527511863,0,0,,,,,,,,,,,,
33642,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:50:36 PM,Slim Smith,The Race aka It's Real,20 Rare Grooves,0,0,Reggae,Trojan Records,4050538923513,0,0,0.889,0.415,0.415,-11.561,0.0,0.306,0.00579,0.000139,0.078,0.533,99.294,153000.0
33643,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:53:07 PM,Slim Smith,Never Let Me Go,Forever,0,0,Reggae,Trojan Records,4050538943405,0,0,,,,,,,,,,,,
33644,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:57:13 PM,Slim Smith,People Are Talking aka The Boss,20 Rare Grooves,0,0,Reggae,Trojan Records,4050538923513,0,0,0.712,0.424,0.424,-11.577,1.0,0.264,0.0603,0.0,0.11,0.713,78.23,125373.0
33645,"LATE SKA, ROCKSTEADY, & EARLY REGGAE!",66049,JAH RED,2024-01-04,3:58:11 PM,Matthew Shipp,Silent Cube,Piano Sutras,0,0,,Thirsty Ear Recordings,700435720725,0,0,,,,,,,,,,,,
33646,Ivy on the Mountain,166244,Ivy,2024-01-04,4:01:53 PM,Momma,Callin Me,Household Name,0,0,,WMG - Polyvinyl Records,644110045799,0,0,,,,,,,,,,,,
33647,Ivy on the Mountain,166244,Ivy,2024-01-04,4:04:43 PM,Joe McCarthy's New York Afro Bop Alliance Big Band,Dance of the Sugar Plum Fairy,The Pan American Nutcracker Suite,0,0,Jazz,Angelface Records,195269179977,0,0,,,,,,,,,,,,
33648,Ivy on the Mountain,166244,Ivy,2024-01-04,4:10:02 PM,Spoon,The Devil & Mister Jones - Adrian Sherwood Reconstruction,The Devil & Mister Jones (Adrian Sherwood Reconstruction),0,0,,MERLIN - Matador,5059638373982,0,0,0.751,0.629,0.629,-8.278,0.0,0.0307,0.0502,0.477,0.296,0.887,117.062,238212.0
33649,Ivy on the Mountain,166244,Ivy,2024-01-04,4:13:59 PM,Young Fathers,Geronimo,Geronimo,0,0,,MERLIN - Ninja Tune,5054429158823,0,0,,,,,,,,,,,,
33650,Ivy on the Mountain,166244,Ivy,2024-01-04,4:17:30 PM,Moondogs,Switchback,Switchback,0,0,Rock,DISTROKID,197745957659,0,0,,,,,,,,,,,,
33651,Ivy on the Mountain,166244,Ivy,2024-01-04,4:24:58 PM,Little Milton,Walkin' The Back Streets And Crying,"The Complete Stax / Volt Soul Singles, Vol. 3: 1972-1975",0,0,Rock,Concord Records,25218861823,0,0,,,,,,,,,,,,
33652,Ivy on the Mountain,166244,Ivy,2024-01-04,4:30:02 PM,Charles Lloyd,Kuti,Trios: Sacred Thread,0,0,Jazz,UMG - Blue Note (BLU),00602445266845,0,0,,,,,,,,,,,,
33653,Ivy on the Mountain,166244,Ivy,2024-01-04,4:39:47 PM,Arlo Parks,Jasmine,Jasmine,0,0,,Transgressive,5400863151867,0,0,,,,,,,,,,,,
33654,Ivy on the Mountain,166244,Ivy,2024-01-04,4:43:26 PM,strongboi,fool around,fool around,0,0,,strongboi,5059449065564,0,0,,,,,,,,,,,,
33655,Ivy on the Mountain,166244,Ivy,2024-01-04,4:48:29 PM,Harold López-Nussa,Mal Du Pays,Mal Du Pays,0,0,Jazz,UMG - Blue Note Records,00602455467058,0,0,,,,,,,,,,,,
33656,Ivy on the Mountain,166244,Ivy,2024-01-04,4:53:16 PM,Roy Harper,One Man Rock and Roll Band,Stormcock (Remastered),0,0,,Resurgent,0690333000152,0,0,,,,,,,,,,,,
33657,Ivy on the Mountain,166244,Ivy,2024-01-04,5:01:44 PM,Genesis Owusu,Leaving The Light,Leaving The Light,0,0,Hip Hop/Rap,OURNESS,197188874469,0,0,0.607,0.804,0.804,-6.111,1.0,0.0638,0.316,3.32e-05,0.0991,0.345,171.922,190053.0
33658,Ivy on the Mountain,166244,Ivy,2024-01-04,5:04:52 PM,T Bone Walker,Left Home When I Was a Kid,Stormy Monday (Hq remastered 2023),0,0,Jazz,BELIEVE - Vintage Recordings,3617059426728,0,0,,,,,,,,,,,,
33659,Ivy on the Mountain,166244,Ivy,2024-01-04,5:08:33 PM,Sandunes,Feel Me From The Inside,Feel Me From The Inside,0,0,Electronic,BELIEVE - Tru Thoughts,5060609666651,0,0,,,,,,,,,,,,
