,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB,danceability,energy,key,loudness,mode,speechiness,acousticness,instruemtnalness,liveness,valence,tempo,duration_ms
36366,"WRUV 1/13/24, 5:01 AM",64581,Program Director,2024-01-13,5:49:28 AM,Fruit Bats,We Used to Live Here,We Used to Live Here,0,0,Rock,MERLIN - Merge Records,673855076720,0,0,0.579,0.334,0.334,-12.821,1.0,0.0293,0.834,0.0587,0.113,0.518,147.73,164250.0
36367,"WRUV 1/13/24, 5:01 AM",64581,Program Director,2024-01-13,5:52:09 AM,Stromae,carmen,40 Hits Spring 2015,0,0,World,Mercury/ DEP,602537502295,0,0,,,,,,,,,,,,
36368,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:02:39 AM,Yaeji,Passed Me By,Passed Me By,0,0,Electronic,MERLIN - XL Recordings,5059638398183,0,0,,,,,,,,,,,,
36369,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:06:42 AM,RAYE,Worth It.,My 21st Century Blues,0,0,,Human Re Sources,197186999980,0,0,0.736,0.483,0.483,-7.85,1.0,0.0682,0.505,1.39e-05,0.351,0.606,109.932,246813.0
36370,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:10:46 AM,"Locate S,1",The Hard Way,Wicked Jaw,0,0,,MERLIN - Captured Tracks,817949035730,0,0,,,,,,,,,,,,
36371,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:14:59 AM,The Young Love Scene,Girl On Down The Hall,Gush,0,0,Rock,DISTROKID - Bad Dummy Records,197210948014,0,0,0.18,0.533,0.533,-7.292,1.0,0.0304,0.057,0.498,0.253,0.28,146.533,315240.0
36372,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:20:12 AM,The Allergies,Stanky Funk - feat. Bootie Brown,Stanky Funk (feat. Bootie Brown),0,0,,MERLIN - Jalapeno Records,3663729237545,0,0,0.692,0.883,0.883,-5.701,1.0,0.125,0.218,1.98e-06,0.788,0.828,104.921,245645.0
36373,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:24:19 AM,Ebi Soda,Something to Do in the Future,Ugh,0,0,Jazz,BELIEVE - Tru Thoughts,5060609664138,0,0,0.565,0.42,0.42,-10.051,1.0,0.0359,0.867,0.959,0.0842,0.149,72.474,166034.0
36374,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:27:02 AM,Joe McCarthy's New York Afro Bop Alliance Big Band,March,The Pan American Nutcracker Suite,0,0,Jazz,Angelface Records,195269179977,0,0,,,,,,,,,,,,
36375,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:32:25 AM,Herbie Hancock,Jack Rabbit,The Complete Blue Note Sixties Sessions,0,0,Jazz,UMG - EMI,00602508534065,1,0,,,,,,,,,,,,
36376,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:38:29 AM,Sheena Easton,Voice On the Radio,Take My Time,0,0,,WMG - RT Industries,5099960741257,1,0,,,,,,,,,,,,
36377,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:41:43 AM,Garrett Saracho,White Buffalo,Garrett Saracho JID015,0,0,,MERLIN - Jazz Is Dead,634457117211,0,0,,,,,,,,,,,,
36378,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:44:30 AM,Donald Vega,Isabel: The Enchanting Nature of You,As I Travel,0,0,Jazz,MERLIN - Tiger Turn,634164019204,0,0,0.447,0.0776,0.0776,-23.26,1.0,0.0421,0.939,0.841,0.0942,0.0993,77.654,358707.0
36379,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:50:28 AM,Mahavishnu Orchestra,The Noonward Race - Remastered,The Complete Original Mahavishnu Orchestra Columbia Albums Collection,0,0,,SME - Columbia/Legacy,886444095983,0,0,0.329,0.917,0.917,-8.795,1.0,0.137,0.0943,0.91,0.145,0.632,153.974,387827.0
36380,"WRUV 1/13/24, 6:02 AM",64581,Program Director,2024-01-13,6:57:53 AM,The Leatherbound Books,M.A.D.,M.A.D.,0,0,,LBB,872132774148,0,0,,,,,,,,,,,,
36381,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:01:44 AM,Al Green,Perfect Day,Perfect Day,0,0,R&B/Soul,Fat Possum,197189362736,1,0,,,,,,,,,,,,
36382,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:05:42 AM,Kiwi jr.,Night Vision,Night Vision,0,0,,WMG - Subpop Record Group,098787904857,0,0,,,,,,,,,,,,
36383,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:09:02 AM,Anthony Branker,Sundown Town,What Place Can Be for Us? - A Suite in Ten Movements,0,0,Jazz,ORCHARD - Origin Records,805558286629,0,0,,,,,,,,,,,,
36384,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:16:21 AM,Santigold,Fall First,Spirituals,0,0,,MERLIN - Little Jerk Records,617308020915,0,0,,,,,,,,,,,,
36385,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:19:58 AM,Ebi Soda,Spooki,Ugh,0,0,Jazz,BELIEVE - Tru Thoughts,5060609664138,0,0,,,,,,,,,,,,
36386,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:23:18 AM,Don Leisure,Egg Yolk Bun,A Family Affair,0,0,R&B/Soul,First Word Records,5050580761100,0,0,,,,,,,,,,,,
36387,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:25:50 AM,M.I. Abaga,Brother (feat. Nosa & Milli),The Chairman,0,0,,Chocolate City Music,859713477292,0,0,0.479,0.797,0.797,-5.597,1.0,0.29,0.658,0.0,0.349,0.428,92.634,234645.0
36388,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:26:01 AM,Dizzee Rascal,Dance Wiv Me - Radio Edit,Tongue N' Cheek (Dirtee Deluxe Edition),0,0,,Universal Music,00602527927053,0,0,0.878,0.746,0.746,-4.281,1.0,0.0451,0.0476,0.0,0.154,0.792,111.996,204093.0
36389,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:30:22 AM,Fabiano do Nascimento,Etude 1,Etude 1,0,0,,BELIEVE - Far Out Recordings,3617227835857,0,0,,,,,,,,,,,,
36390,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:32:32 AM,ZAZA,Vorbei ist vorbei,Zaza(Expanded Edition),0,0,,EMI,00602458556612,0,0,,,,,,,,,,,,
36391,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:40:17 AM,The xx,Angels,Young Turks 2012,0,0,,Young Turks,634904608552,0,0,,,,,,,,,,,,
36392,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:41:44 AM,ZHU,Faded,"RMF Hot New, Vol. 7",0,0,,Mind of a Genius,886444754842,0,0,,,,,,,,,,,,
36393,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:43:37 AM,Joyce,Mistérios,Natureza,0,0,Jazz,BELIEVE - Far Out Recordings,3616849013032,0,0,,,,,,,,,,,,
36394,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:49:06 AM,Julia Nunes,No Sudden Moves,No Sudden Moves,0,0,,Rude Butler Records,193872343570,0,0,0.758,0.465,0.465,-10.137,1.0,0.0336,0.0715,0.00614,0.117,0.328,119.944,201055.0
36395,"WRUV 1/13/24, 7:01 AM",64581,Program Director,2024-01-13,7:55:25 AM,XEN Miles,Save Me Pretty Baby,"Love, X",0,0,,Popular Beat Combo,859763765097,0,0,0.629,0.72,0.72,-4.898,1.0,0.124,0.0473,0.00152,0.382,0.537,158.994,297481.0
36396,Radio King,169276,DJ Rae,2024-01-13,8:00:59 AM,TEKE::TEKE,Garakuta,Garakuta,0,0,Rock,MERLIN - Kill Rock Stars,759656004602,0,0,0.443,0.857,0.857,-4.98,0.0,0.0485,0.275,0.0438,0.273,0.735,145.501,178813.0
36397,Radio King,169276,DJ Rae,2024-01-13,8:03:58 AM,Sorry,Closer,Closer,0,0,,Domino Recording Co,887828049363,0,0,,,,,,,,,,,,
36398,Radio King,169276,DJ Rae,2024-01-13,8:07:43 AM,KAYYAK,Mönchhof Amour,Mönchhof Amour,0,0,,Rumpelmusig,0673799431135,0,0,0.805,0.659,0.659,-9.109,0.0,0.0382,0.184,0.583,0.0721,0.713,119.983,502584.0
36399,Radio King,169276,DJ Rae,2024-01-13,8:12:31 AM,Lewis OfMan,Hey Lou,Hey Lou,0,0,,Profil de Face,00602458775273,0,0,0.575,0.842,0.842,-6.046,1.0,0.0315,0.153,4.92e-05,0.136,0.728,156.051,220347.0
36400,Radio King,169276,DJ Rae,2024-01-13,8:15:02 AM,The Avett Brothers,"Pick Up the Tempo - Live at The Hollywood Bowl, Los Angeles, CA - April 30, 2023",Pick Up the Tempo (from Long Story Short: Willie Nelson 90),0,0,Country,SME - Legacy Recordings,196871504799,0,0,0.188,0.778,0.778,-5.236,1.0,0.0452,0.256,0.000365,0.892,0.463,80.543,164343.0
36401,Radio King,169276,DJ Rae,2024-01-13,8:17:46 AM,Harold Mabern,Dear Lord,Mabern Plays Coltrane,0,0,Jazz,ORCHARD - Smoke Sessions,196292451245,0,0,,,,,,,,,,,,
36402,Radio King,169276,DJ Rae,2024-01-13,8:23:22 AM,Veronica Swift,Closer,Closer,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120266,0,0,,,,,,,,,,,,
36403,Radio King,169276,DJ Rae,2024-01-13,8:28:17 AM,Chris Botti,Old Folks,Old Folks,0,0,Jazz,Blue Note Records,00602455806093,0,0,,,,,,,,,,,,
36404,Radio King,169276,DJ Rae,2024-01-13,8:34:08 AM,Nicola Conte,Umoja Unity,Umoja,0,0,,BELIEVE - Far Out Recordings,3617220528039,0,0,,,,,,,,,,,,
36405,Radio King,169276,DJ Rae,2024-01-13,8:41:01 AM,Joe Chambers,City of Saints,Dance Kobina,0,0,Jazz,UMG - Blue Note Records,00602445983599,0,0,0.401,0.455,0.455,-13.398,1.0,0.0324,0.742,0.0964,0.119,0.286,125.838,451498.0
36406,Radio King,169276,DJ Rae,2024-01-13,8:49:01 AM,Dave Matthews,"Funny How Time Slips Away - Live at The Hollywood Bowl, Los Angeles, CA - April 30, 2023",Funny How Time Slips Away (from Long Story Short: Willie Nelson 90 - Live),0,0,Country,SME - Legacy Recordings,196871475174,0,0,0.383,0.378,0.378,-10.251,1.0,0.0319,0.79,9.85e-05,0.937,0.304,98.015,220677.0
36407,Radio King,169276,DJ Rae,2024-01-13,8:52:47 AM,Echo Conscious,Orbital Sunrise,Emotional Patterns,0,0,Electronic,Harmonious Discord,853566497452,0,0,,,,,,,,,,,,
36408,Radio King,169276,DJ Rae,2024-01-13,8:58:35 AM,Gerry Gibbs & Thrasher People,Friends Forever,Family,0,0,Jazz,MERLIN - Whaling City Sound,687606013827,0,0,,,,,,,,,,,,
36409,Radio King,169276,DJ Rae,2024-01-13,8:59:16 AM,Julian Lage,Everything Helps,The Layers,0,0,Jazz,UMG - Blue Note (US1A),00602448669100,0,0,0.501,0.298,0.298,-13.839,1.0,0.0374,0.894,0.911,0.114,0.155,136.773,252743.0
36410,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:01:33 AM,Julian Lage,Everything Helps,The Layers,0,0,Jazz,Blue Note,,0,0,0.501,0.298,0.298,-13.839,1.0,0.0374,0.894,0.911,0.114,0.155,136.773,252743.0
36411,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:03:21 AM,Dafnis Prieto,Guajira en Lu,Cantar,0,0,,Dafnison Music,195269179168,0,0,,,,,,,,,,,,
36412,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:04:19 AM,Aline's étoile magique,Cosmos,éclipse,0,0,Jazz,Elastic Recordings,,0,0,,,,,,,,,,,,
36413,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:05:52 AM,Dafnis Prieto feat. Luciana Souza,Guajira en Lu,Cantar,0,0,Jazz,Dafnison Music,,0,0,,,,,,,,,,,,
36414,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:07:06 AM,Joe Policastro Trio,Walk on the Wild Side,Sounds Unheard: Odds and Ends (2012-2022),0,0,Jazz,Jerujazz Records,195269176860,0,0,,,,,,,,,,,,
36415,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:09:01 AM,Joe Policastro Trio,Walk On the Wild Side,Sounds Unheard: Odds and Ends (2012-2022),0,0,Jazz,Jerujazz,195269176860,0,0,,,,,,,,,,,,
36416,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:13:16 AM,Ryan Cohan,The Hours Before Dawn,Originations,0,0,Jazz,Origin,805558280429,0,0,,,,,,,,,,,,
36417,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:21:53 AM,Bill Anschell,Ambulator,Improbable Solutions,0,0,Jazz,Origin,805558288630,0,0,,,,,,,,,,,,
36418,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:27:23 AM,Immanuel Wilkins,Don't Break,The 7th Hand,0,0,Jazz,Blue Note,00602438938742,0,0,,,,,,,,,,,,
36419,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:34:42 AM,Jahari Stampley,Power,Still Listening,0,0,Jazz,Everlove Music,,0,0,,,,,,,,,,,,
36420,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:39:43 AM,Aline's étoile magique,Cosmos,éclipse,0,0,Jazz,Elastic Recordings,197802036853,0,0,,,,,,,,,,,,
36421,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:44:48 AM,"Ulysses Owens, Jr. And Generation Y",Sticks,A New Beat,0,0,Jazz,Cellar Music,,0,0,,,,,,,,,,,,
36422,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:52:18 AM,Taj Mahal,Do Nothin' Till You Hear From Me,Savoy,0,0,Rock,Stony Plain,772532147026,0,0,,,,,,,,,,,,
36423,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,9:57:16 AM,Orrin Evans,The Red Door,The Red Door,0,0,Jazz,Smoke Sessions,197188609498,0,0,,,,,,,,,,,,
36424,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:05:39 AM,John Ellis Quartet,Habanera,Bizet: Carmen in Jazz,0,0,,ⓟ&ⓒ Blue Room Music,197189762598,0,0,,,,,,,,,,,,
36425,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:10:39 AM,Vince Mendoza / Metropole Orkest,House of Reflections feat. Cécile McLorin Salvant,Olympians,0,0,Jazz,Modern Recordings,4050538866681,0,0,,,,,,,,,,,,
36426,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:16:19 AM,Jim Snidero feat. Kurt Rosenwinkel,Far Far Away,Far Far Away,0,0,,Savant,0633842220727,0,0,,,,,,,,,,,,
36427,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:23:19 AM,Arthur Kell Speculation Quartet,Haflat Zifaf,Live At Lunático,0,0,Jazz,Origin,805558288432,0,0,,,,,,,,,,,,
36428,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:35:21 AM,The Comet Is Coming,Angel Of Darkness,Hyper-Dimensional Expansion Beam,0,0,Electronic,Impulse!,602448214201,0,0,,,,,,,,,,,,
36429,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:42:15 AM,Joshua Redman feat. Gabrielle Cavassa,That’s New England,where are we,0,0,Jazz,Blue Note,602455252968,0,0,,,,,,,,,,,,
36430,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:46:53 AM,Jeremy Levy Jazz Orchestra,Neptune: The Mystic,The Planets: Reimagined,0,0,Jazz,OA2,805552218220,0,0,,,,,,,,,,,,
36431,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,10:54:20 AM,Phil Parisot,From the Ancestors,Inventions,0,0,Jazz,OA2,805552219425,0,0,,,,,,,,,,,,
36432,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:04:09 AM,Harold López-Nussa,Tierra Mía,Timba a la Americana,0,0,Jazz,Blue Note,602448875211,0,0,,,,,,,,,,,,
36433,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:08:59 AM,Superblue,Freeman Square,The Iridescent Spree,0,0,Jazz,Edition,197187837687,0,0,,,,,,,,,,,,
36434,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:14:07 AM,Dave McMurray,Dark Star,Grateful Deadication,0,0,Jazz,Blue Note,00602435707785,0,0,,,,,,,,,,,,
36435,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:21:35 AM,Steve Lehman,39,Ex Machina,0,0,,ONJ,3663729261052,0,0,,,,,,,,,,,,
36436,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:32:52 AM,Walter Smith III,Amelia Earhart Ghosted Me,return to casual,0,0,Jazz,Blue Note,,0,0,0.331,0.445,0.445,-12.753,0.0,0.0432,0.806,0.833,0.102,0.267,157.826,326187.0
36437,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:38:06 AM,Rez Abbasi,Air Traffic,Things To Come,0,0,,Sunnyside,016728123662,0,0,,,,,,,,,,,,
36438,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:46:43 AM,Dave Stryker,Papa Was a Rollin' Stone,Eight Track III,0,0,Jazz,Strikezone,888295884402,0,0,,,,,,,,,,,,
36439,Not4Prophet Radio,160545,Richard Haggerty,2024-01-13,11:53:30 AM,Bobby Rozario,Carmen's Lover,Spellbound,0,0,World,Origin,805558287527,0,0,,,,,,,,,,,,
36440,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:00:19 PM,Slowe,Solar,Where The Mind Wanders,0,0,,BELIEVE - Tru Thoughts,5060609666231,0,0,,,,,,,,,,,,
36441,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:03:33 PM,Marc Jordan,Coltrane Plays the Blues,Coltrane Plays The Blues,0,0,Jazz,Linus Entertainment,803057073023,0,0,0.439,0.3,0.3,-13.395,0.0,0.0417,0.788,0.000451,0.206,0.285,85.985,322101.0
36442,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:09:28 PM,Wilco,A Shot in the Arm,summerteeth (Deluxe Edition),0,0,,WMG - Reprise,093624728221,0,0,0.556,0.787,0.787,-5.006,1.0,0.0305,0.0486,2.05e-05,0.0966,0.571,126.356,259800.0
36443,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:13:42 PM,Tony Molina,No One Told He,Confront The Truth,0,0,Rock,MERLIN - Slumberland Records,749846022189,0,0,0.498,0.318,0.318,-11.291,1.0,0.0317,0.833,0.522,0.0958,0.276,132.864,148522.0
36444,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:16:06 PM,The Replacements,Here Comes a Regular,All for Nothing / Nothing for All,0,0,Rock,Rhino/Warner Bros.,603497978007,0,0,,,,,,,,,,,,
36445,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:22:00 PM,Sorry,As The Sun Sets,925,0,0,,MERLIN - Domino Recording Co,887828040766,0,0,,,,,,,,,,,,
36446,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:25:54 PM,NewDad,Angel,Angel,1,0,Rock,NewDad Partnership LLC,5054197785351,0,0,,,,,,,,,,,,
36447,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:29:07 PM,Goth Babe,Bioluminescence,Bioluminescence,1,0,,Mom+Pop,,0,0,0.549,0.807,0.807,-7.403,1.0,0.0636,0.0993,0.00995,0.149,0.154,115.007,309390.0
36448,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:34:35 PM,Deeper,Build a Bridge,Build a Bridge,0,0,,Subpop Record Group,098787159165,0,0,,,,,,,,,,,,
36449,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:37:59 PM,The Bug Club,Marriage,Rare Birds: Hour of Song,1,0,,We Are Busy Bodies,,0,0,,,,,,,,,,,,
36450,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:41:29 PM,Font,Sentence I,Sentence I,0,0,,MERLIN - ACRO,0197208094846,0,0,,,,,,,,,,,,
36451,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:44:09 PM,Silverbacks,A Job Worth Something,Archive Material,0,0,Rock,ORCHARD - Full Time Hobby,5060626463899,0,0,0.323,0.808,0.808,-6.225,0.0,0.0414,0.000418,0.0016,0.204,0.857,155.193,143534.0
36452,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:47:10 PM,The Modern Lovers,She Cracked,The Modern Lovers,0,0,Rock,WMG - Sanctuary Records,602527752983,0,0,0.511,0.831,0.831,-6.823,1.0,0.0292,0.00015,3.06e-05,0.202,0.506,146.333,175893.0
36453,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:50:01 PM,Pylon,Crazy - Remastered,Chomp (Remastered),0,0,,MERLIN - New West Records,607396649235,0,0,,,,,,,,,,,,
36454,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:53:09 PM,Pigeon Club,Liar,Liar,1,0,Rock,B&F Loft,840096796575,0,0,,,,,,,,,,,,
36455,Rhythm Junkie,160032,DJ Shea G,2024-01-13,12:56:27 PM,Band of Horses,In A Drawer,Why Are You OK,0,0,,Universal Music,602547947246,0,0,0.573,0.717,0.717,-6.821,1.0,0.036,0.133,0.00138,0.159,0.335,140.035,238907.0
36456,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:00:20 PM,J Mascis,Right Behind You,Right Behind You,0,0,,Sub Pop Records,098787908220,0,0,,,,,,,,,,,,
36457,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:04:35 PM,The High Beamers,It's All Over Now Baby Blue,Goat Tracks,0,0,Rock,MERLIN - Drongo Tracks,5059435752539,0,0,,,,,,,,,,,,
36458,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:07:06 PM,Thee Sacred Souls,Running Away,Running Away,0,0,R&B/Soul,MERLIN - Penrose / Daptone Records,634457133044,0,0,,,,,,,,,,,,
36459,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:08:31 PM,Fugazi,Arpeggiator Demo,Instrument Soundtrack,0,0,,Dischord Records,718751962026,0,0,,,,,,,,,,,,
36460,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:10:21 PM,Harold López-Nussa,Tierra Mía,Timba a la Americana,0,0,Jazz,Blue Note Records,602448875211,0,0,,,,,,,,,,,,
36461,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:15:18 PM,Rupert Cox,Search Party,Search Party,0,0,,Albert's Favourites,,0,0,,,,,,,,,,,,
36462,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:18:39 PM,Fattie B,Good Heart Money,GUMBO,0,0,Hip Hop/Rap,Equal Eyes Records,197272709226,0,0,,,,,,,,,,,,
36463,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:22:51 PM,Gerry Gibbs,Waltz for My Children,Songs From My Father,0,0,Jazz,MERLIN - Whaling City Sound,687606013124,0,0,0.54,0.466,0.466,-16.084,1.0,0.0277,0.706,0.898,0.0948,0.433,110.1,208674.0
36464,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:26:20 PM,Real Estate,Water Underground,Water Underground,0,0,,MERLIN - Domino Recording Co,887829139186,0,0,0.703,0.664,0.664,-7.245,1.0,0.0314,0.0232,0.0542,0.133,0.919,111.907,206547.0
36465,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:29:43 PM,Duke Ellington & His Orchestra,Sophisticated Lady,Ellington At Newport: The Original Album,0,0,Jazz,SME - Columbia/Legacy,886444754507,0,0,,,,,,,,,,,,
36466,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:33:59 PM,Meridian Brothers,Descarga profética,Meridian Brothers & El Grupo Renacimiento,0,0,,Ansonia Records,196922050084,0,0,0.809,0.754,0.754,-8.751,0.0,0.0494,0.814,0.0117,0.127,0.973,116.963,315413.0
36467,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:39:21 PM,Chicago Soul Jazz Collective,So alive,On the Way to be Free,0,0,Jazz,JMARQ Records,195729365841,0,0,,,,,,,,,,,,
36468,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:44:35 PM,Haiku Hands,Nunchucka,Nunchucka,0,0,Electro,MERLIN - Spinning Top Records,617308052923,0,0,0.517,0.714,0.714,-7.789,1.0,0.0619,0.00539,0.00805,0.12,0.373,123.957,181222.0
36469,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:47:33 PM,Christopher McBride,Your Eyes Can't Lie,Ramon,0,0,Jazz,DISTROKID,197547219887,0,0,,,,,,,,,,,,
36470,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:51:26 PM,PJ Harvey,I Inside the Old I Dying,I Inside the Old I Dying,0,0,,PTKF,720841303206,0,0,0.542,0.397,0.397,-16.032,0.0,0.0322,0.859,0.00127,0.107,0.431,71.038,188680.0
36471,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:54:37 PM,Lael Neale,I'll Be Your Star,I'll Be Your Star,0,0,,Subpop Record Group,098787161465,0,0,,,,,,,,,,,,
36472,The Weekly Tune-up,171926,DJ Mer,2024-01-13,1:59:03 PM,Les Baxter,Atlantis - 1996 Digital Remaster,Ultra-Lounge/Mondo Exotica: Volume One,0,0,Jazz,UMG - Capitol Records,00724383256358,0,0,,,,,,,,,,,,
36473,Out of Step!,169413,Bix,2024-01-13,2:00:07 PM,Brigitte Calls Me Baby,Eddie My Love,Eddie My Love,0,0,,DISTROKID,197389310186,0,0,,,,,,,,,,,,
36474,the bank,171943,cashmoneycaroline,2024-01-13,2:01:23 PM,Brigitte Calls Me Baby,Eddie My Love,Eddie My Love - Single,1,0,Folk,Brigitte Calls Me Baby,197389310186,0,0,,,,,,,,,,,,
36475,the bank,171943,cashmoneycaroline,2024-01-13,2:03:21 PM,Gen and the Degenerates,Famous,Famous,1,0,Rock,Marshall Records,8721056033614,0,0,,,,,,,,,,,,
36476,the bank,171943,cashmoneycaroline,2024-01-13,2:05:52 PM,The Jacklights,Haunted,Final Girl,1,0,Rock,The Jacklights,198025720031,0,0,,,,,,,,,,,,
36477,the bank,171943,cashmoneycaroline,2024-01-13,2:09:48 PM,ALASKALASKA,Person A,Still Life,0,0,,BELIEVE - Marathon Artists,3616848628237,0,0,,,,,,,,,,,,
36478,the bank,171943,cashmoneycaroline,2024-01-13,2:13:53 PM,Caroline Polachek,Dang,Dang,1,0,Electronic,Perpetual Novice,197190191356,0,0,,,,,,,,,,,,
36479,the bank,171943,cashmoneycaroline,2024-01-13,2:16:31 PM,Spanish Love Songs,Lifers,No Joy,1,0,Rock,ORCHARD - Pure Noise Records,197188084141,0,0,,,,,,,,,,,,
36480,the bank,171943,cashmoneycaroline,2024-01-13,2:19:59 PM,Hotline TNT,Protocol,Protocol,1,0,Rock,Third Man Records,810074423137,0,0,,,,,,,,,,,,
36481,the bank,171943,cashmoneycaroline,2024-01-13,2:24:05 PM,Office Dog,Big Air,Big Air / Warmer,1,0,Rock,ORCHARD - Flying Nun Records,714651950996,0,0,0.339,0.831,0.831,-10.605,1.0,0.0334,1.55e-05,0.633,0.097,0.738,190.177,206440.0
36482,the bank,171943,cashmoneycaroline,2024-01-13,2:27:25 PM,Bee Blackwell,Nostalgia Song,Calico,1,0,Rock,emobabyman records,198093342746,0,0,,,,,,,,,,,,
